name,version,resolved
sanitize.css,13.0.0,https://registry.npmjs.org/sanitize.css/-/sanitize.css-13.0.0.tgz
sass-loader,12.6.0,https://registry.npmjs.org/sass-loader/-/sass-loader-12.6.0.tgz
sax,1.2.4,https://registry.npmjs.org/sax/-/sax-1.2.4.tgz
schema-utils,2.7.0,https://registry.npmjs.org/schema-utils/-/schema-utils-2.7.0.tgz
schema-utils,2.7.1,https://registry.npmjs.org/schema-utils/-/schema-utils-2.7.1.tgz
schema-utils,3.3.0,https://registry.npmjs.org/schema-utils/-/schema-utils-3.3.0.tgz
schema-utils,4.2.0,https://registry.npmjs.org/schema-utils/-/schema-utils-4.2.0.tgz
schema-utils,4.3.2,https://registry.npmjs.org/schema-utils/-/schema-utils-4.3.2.tgz
semver,6.3.1,https://registry.npmjs.org/semver/-/semver-6.3.1.tgz
semver,7.7.3,N/A
serialize-javascript,4.0.0,https://registry.npmjs.org/serialize-javascript/-/serialize-javascript-4.0.0.tgz
serialize-javascript,6.0.2,https://registry.npmjs.org/serialize-javascript/-/serialize-javascript-6.0.2.tgz
shell-quote,1.8.1,https://registry.npmjs.org/shell-quote/-/shell-quote-1.8.1.tgz
side-channel,1.1.0,N/A
signal-exit,4.1.0,https://registry.npmjs.org/signal-exit/-/signal-exit-4.1.0.tgz
sisteransi,1.0.5,https://registry.npmjs.org/sisteransi/-/sisteransi-1.0.5.tgz
slash,3.0.0,N/A
slash,4.0.0,https://registry.npmjs.org/slash/-/slash-4.0.0.tgz
source-list-map,2.0.1,https://registry.npmjs.org/source-list-map/-/source-list-map-2.0.1.tgz
source-map,0.6.1,https://registry.npmjs.org/source-map/-/source-map-0.6.1.tgz
source-map,0.7.4,https://registry.npmjs.org/source-map/-/source-map-0.7.4.tgz
source-map,0.8.0-beta.0,https://registry.npmjs.org/source-map/-/source-map-0.8.0-beta.0.tgz
source-map-js,1.2.1,N/A
source-map-loader,3.0.2,https://registry.npmjs.org/source-map-loader/-/source-map-loader-3.0.2.tgz
sourcemap-codec,1.4.8,https://registry.npmjs.org/sourcemap-codec/-/sourcemap-codec-1.4.8.tgz
sprintf-js,1.0.3,https://registry.npmjs.org/sprintf-js/-/sprintf-js-1.0.3.tgz
stable,0.1.8,https://registry.npmjs.org/stable/-/stable-0.1.8.tgz
stack-utils,2.0.6,https://registry.npmjs.org/stack-utils/-/stack-utils-2.0.6.tgz
stackframe,1.3.4,https://registry.npmjs.org/stackframe/-/stackframe-1.3.4.tgz
string-length,4.0.2,https://registry.npmjs.org/string-length/-/string-length-4.0.2.tgz
string-length,5.0.1,https://registry.npmjs.org/string-length/-/string-length-5.0.1.tgz
string-natural-compare,3.0.1,https://registry.npmjs.org/string-natural-compare/-/string-natural-compare-3.0.1.tgz
string-width,4.2.3,https://registry.npmjs.org/string-width/-/string-width-4.2.3.tgz
string-width,5.1.2,https://registry.npmjs.org/string-width/-/string-width-5.1.2.tgz
string-width-cjs,4.2.3,https://registry.npmjs.org/string-width/-/string-width-4.2.3.tgz
string.prototype.matchall,4.0.8,https://registry.npmjs.org/string.prototype.matchall/-/string.prototype.matchall-4.0.8.tgz
stringify-object,3.3.0,https://registry.npmjs.org/stringify-object/-/stringify-object-3.3.0.tgz
strip-ansi,6.0.1,N/A
strip-ansi,7.1.0,N/A
strip-ansi,7.1.2,https://registry.npmjs.org/strip-ansi/-/strip-ansi-7.1.2.tgz
strip-ansi-cjs,6.0.1,https://registry.npmjs.org/strip-ansi/-/strip-ansi-6.0.1.tgz
strip-bom,3.0.0,https://registry.npmjs.org/strip-bom/-/strip-bom-3.0.0.tgz
strip-comments,2.0.1,https://registry.npmjs.org/strip-comments/-/strip-comments-2.0.1.tgz
strip-indent,3.0.0,https://registry.npmjs.org/strip-indent/-/strip-indent-3.0.0.tgz
style-loader,3.3.3,https://registry.npmjs.org/style-loader/-/style-loader-3.3.3.tgz
stylehacks,5.1.1,https://registry.npmjs.org/stylehacks/-/stylehacks-5.1.1.tgz
sucrase,3.32.0,https://registry.npmjs.org/sucrase/-/sucrase-3.32.0.tgz
supports-color,5.5.0,https://registry.npmjs.org/supports-color/-/supports-color-5.5.0.tgz
supports-color,7.2.0,https://registry.npmjs.org/supports-color/-/supports-color-7.2.0.tgz
supports-color,8.1.1,https://registry.npmjs.org/supports-color/-/supports-color-8.1.1.tgz
supports-preserve-symlinks-flag,1.0.0,N/A
svgo,1.3.2,https://registry.npmjs.org/svgo/-/svgo-1.3.2.tgz
svgo,2.8.0,https://registry.npmjs.org/svgo/-/svgo-2.8.0.tgz
tailwindcss,3.3.2,https://registry.npmjs.org/tailwindcss/-/tailwindcss-3.3.2.tgz
tapable,1.1.3,https://registry.npmjs.org/tapable/-/tapable-1.1.3.tgz
tapable,2.2.1,https://registry.npmjs.org/tapable/-/tapable-2.2.1.tgz
temp-dir,2.0.0,https://registry.npmjs.org/temp-dir/-/temp-dir-2.0.0.tgz
tempy,0.6.0,https://registry.npmjs.org/tempy/-/tempy-0.6.0.tgz
terser,5.43.1,N/A
terser-webpack-plugin,5.3.14,https://registry.npmjs.org/terser-webpack-plugin/-/terser-webpack-plugin-5.3.14.tgz
test-exclude,6.0.0,https://registry.npmjs.org/test-exclude/-/test-exclude-6.0.0.tgz
text-table,0.2.0,N/A
thenify,3.3.1,https://registry.npmjs.org/thenify/-/thenify-3.3.1.tgz
thenify-all,1.6.0,https://registry.npmjs.org/thenify-all/-/thenify-all-1.6.0.tgz
tiny-invariant,1.3.3,https://registry.npmjs.org/tiny-invariant/-/tiny-invariant-1.3.3.tgz
tmpl,1.0.5,https://registry.npmjs.org/tmpl/-/tmpl-1.0.5.tgz
tr46,1.0.1,https://registry.npmjs.org/tr46/-/tr46-1.0.1.tgz
tryer,1.0.1,https://registry.npmjs.org/tryer/-/tryer-1.0.1.tgz
ts-interface-checker,0.1.13,https://registry.npmjs.org/ts-interface-checker/-/ts-interface-checker-0.1.13.tgz
ts-jest,29.4.6,https://registry.npmjs.org/ts-jest/-/ts-jest-29.4.6.tgz
tsconfig-paths,3.14.2,https://registry.npmjs.org/tsconfig-paths/-/tsconfig-paths-3.14.2.tgz
tslib,2.6.0,https://registry.npmjs.org/tslib/-/tslib-2.6.0.tgz
tslib,2.8.1,https://registry.npmjs.org/tslib/-/tslib-2.8.1.tgz
tsutils,3.21.0,N/A
type-fest,0.16.0,https://registry.npmjs.org/type-fest/-/type-fest-0.16.0.tgz
type-fest,0.21.3,https://registry.npmjs.org/type-fest/-/type-fest-0.21.3.tgz
type-fest,4.41.0,https://registry.npmjs.org/type-fest/-/type-fest-4.41.0.tgz
typescript,5.9.3,N/A
uc.micro,1.0.6,https://registry.npmjs.org/uc.micro/-/uc.micro-1.0.6.tgz
uc.micro,2.1.0,N/A
uglify-js,3.19.3,https://registry.npmjs.org/uglify-js/-/uglify-js-3.19.3.tgz
undici,7.16.0,https://registry.npmjs.org/undici/-/undici-7.16.0.tgz
unicode-canonical-property-names-ecmascript,2.0.0,https://registry.npmjs.org/unicode-canonical-property-names-ecmascript/-/unicode-canonical-property-names-ecmascript-2.0.0.tgz
unicode-match-property-ecmascript,2.0.0,https://registry.npmjs.org/unicode-match-property-ecmascript/-/unicode-match-property-ecmascript-2.0.0.tgz
unicode-match-property-value-ecmascript,2.1.0,https://registry.npmjs.org/unicode-match-property-value-ecmascript/-/unicode-match-property-value-ecmascript-2.1.0.tgz
unicode-property-aliases-ecmascript,2.1.0,https://registry.npmjs.org/unicode-property-aliases-ecmascript/-/unicode-property-aliases-ecmascript-2.1.0.tgz
unique-string,2.0.0,https://registry.npmjs.org/unique-string/-/unique-string-2.0.0.tgz
universalify,2.0.0,N/A
unquote,1.1.1,https://registry.npmjs.org/unquote/-/unquote-1.1.1.tgz
upath,1.2.0,https://registry.npmjs.org/upath/-/upath-1.2.0.tgz
uri-js,4.4.1,N/A
use-memo-one,1.1.3,https://registry.npmjs.org/use-memo-one/-/use-memo-one-1.1.3.tgz
util.promisify,1.0.1,https://registry.npmjs.org/util.promisify/-/util.promisify-1.0.1.tgz
utila,0.4.0,https://registry.npmjs.org/utila/-/utila-0.4.0.tgz
uuid,9.0.1,https://registry.npmjs.org/uuid/-/uuid-9.0.1.tgz
w3c-keyname,2.2.8,https://registry.npmjs.org/w3c-keyname/-/w3c-keyname-2.2.8.tgz
walker,1.0.8,https://registry.npmjs.org/walker/-/walker-1.0.8.tgz
warning,4.0.3,https://registry.npmjs.org/warning/-/warning-4.0.3.tgz
webidl-conversions,4.0.2,https://registry.npmjs.org/webidl-conversions/-/webidl-conversions-4.0.2.tgz
webpack,5.100.2,N/A
webpack-dev-server,4.15.2,N/A
webpack-manifest-plugin,4.1.1,https://registry.npmjs.org/webpack-manifest-plugin/-/webpack-manifest-plugin-4.1.1.tgz
webpack-sources,1.4.3,https://registry.npmjs.org/webpack-sources/-/webpack-sources-1.4.3.tgz
webpack-sources,2.3.1,https://registry.npmjs.org/webpack-sources/-/webpack-sources-2.3.1.tgz
whatwg-encoding,3.1.1,https://registry.npmjs.org/whatwg-encoding/-/whatwg-encoding-3.1.1.tgz
whatwg-fetch,3.6.2,https://registry.npmjs.org/whatwg-fetch/-/whatwg-fetch-3.6.2.tgz
whatwg-mimetype,4.0.0,https://registry.npmjs.org/whatwg-mimetype/-/whatwg-mimetype-4.0.0.tgz
whatwg-url,7.1.0,https://registry.npmjs.org/whatwg-url/-/whatwg-url-7.1.0.tgz
which,1.3.1,https://registry.npmjs.org/which/-/which-1.3.1.tgz
wordwrap,1.0.0,https://registry.npmjs.org/wordwrap/-/wordwrap-1.0.0.tgz
workbox-background-sync,6.6.0,https://registry.npmjs.org/workbox-background-sync/-/workbox-background-sync-6.6.0.tgz
workbox-broadcast-update,6.6.0,https://registry.npmjs.org/workbox-broadcast-update/-/workbox-broadcast-update-6.6.0.tgz
workbox-build,6.6.0,https://registry.npmjs.org/workbox-build/-/workbox-build-6.6.0.tgz
workbox-cacheable-response,6.6.0,https://registry.npmjs.org/workbox-cacheable-response/-/workbox-cacheable-response-6.6.0.tgz
workbox-core,6.6.0,N/A
workbox-expiration,6.6.0,https://registry.npmjs.org/workbox-expiration/-/workbox-expiration-6.6.0.tgz
workbox-google-analytics,6.6.0,https://registry.npmjs.org/workbox-google-analytics/-/workbox-google-analytics-6.6.0.tgz
workbox-navigation-preload,6.6.0,https://registry.npmjs.org/workbox-navigation-preload/-/workbox-navigation-preload-6.6.0.tgz
workbox-precaching,6.6.0,https://registry.npmjs.org/workbox-precaching/-/workbox-precaching-6.6.0.tgz
workbox-range-requests,6.6.0,https://registry.npmjs.org/workbox-range-requests/-/workbox-range-requests-6.6.0.tgz
workbox-recipes,6.6.0,https://registry.npmjs.org/workbox-recipes/-/workbox-recipes-6.6.0.tgz
workbox-routing,6.6.0,N/A
workbox-strategies,6.6.0,N/A
workbox-streams,6.6.0,https://registry.npmjs.org/workbox-streams/-/workbox-streams-6.6.0.tgz
workbox-sw,6.6.0,https://registry.npmjs.org/workbox-sw/-/workbox-sw-6.6.0.tgz
workbox-webpack-plugin,6.6.0,https://registry.npmjs.org/workbox-webpack-plugin/-/workbox-webpack-plugin-6.6.0.tgz
workbox-window,6.6.0,https://registry.npmjs.org/workbox-window/-/workbox-window-6.6.0.tgz
wrap-ansi,8.1.0,https://registry.npmjs.org/wrap-ansi/-/wrap-ansi-8.1.0.tgz
wrap-ansi-cjs,7.0.0,https://registry.npmjs.org/wrap-ansi/-/wrap-ansi-7.0.0.tgz
yallist,3.1.1,https://registry.npmjs.org/yallist/-/yallist-3.1.1.tgz
yaml,1.10.2,https://registry.npmjs.org/yaml/-/yaml-1.10.2.tgz
yaml,2.3.1,https://registry.npmjs.org/yaml/-/yaml-2.3.1.tgz
yaml,2.8.2,https://registry.npmjs.org/yaml/-/yaml-2.8.2.tgz
yargs-parser,21.1.1,https://registry.npmjs.org/yargs-parser/-/yargs-parser-21.1.1.tgz
